"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"by order",40,6,0.792,0.857,0.897,-0.011,-0.005,88,166,-0.326,0.371,NA,NA,NA,0.158,0.168,0.187,0.82,0.846,0.89,0.017,0.044,0.108,0,0,0,0,0.083,1,175,175.905,176,175,175.988,176,175,175.988,176,0,0.012,1,NA,NA,NA
"by order",40,7,0.831,0.884,0.913,-0.008,-0.003,88,166,-0.325,0.352,NA,NA,NA,0.157,0.163,0.175,0.836,0.854,0.882,0.017,0.031,0.074,0,0,0,0,0.028,1,175,175.972,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",40,8,0.879,0.904,0.914,-0.007,-0.001,88,166,-0.324,0.337,NA,NA,NA,0.156,0.159,0.164,0.852,0.861,0.874,0.017,0.025,0.028,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",40,9,0.921,0.921,0.921,-0.005,0,88,166,-0.324,0.324,NA,NA,NA,0.156,0.156,0.156,0.865,0.865,0.865,0.023,0.023,0.023,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",50,3,0.518,0.72,0.805,-0.025,-0.021,88,166,-0.334,0.181,NA,NA,NA,0.168,0.2,0.27,0.728,0.814,0.905,0.023,0.165,0.369,0,0,0,0,0.452,4,163,175.298,176,167,175.75,176,167,175.75,176,0,0.25,9,NA,NA,NA
"by order",50,4,0.67,0.804,0.874,-0.018,-0.012,88,133,-0.329,0.159,NA,NA,NA,0.158,0.18,0.219,0.785,0.859,0.996,0.023,0.09,0.284,0,0,0,0,0.016,1,175,175.976,176,175,175.992,176,175,175.992,176,0,0.008,1,NA,NA,NA
"by order",50,5,0.762,0.857,0.901,-0.013,-0.007,88,133,-0.326,0.163,NA,NA,NA,0.157,0.169,0.193,0.827,0.857,0.921,0.017,0.055,0.176,0,0,0,0,0.048,1,175,175.952,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",50,6,0.811,0.894,0.925,-0.01,-0.002,88,133,-0.323,0.166,NA,NA,NA,0.154,0.162,0.179,0.847,0.867,0.913,0.011,0.034,0.08,0,0,0,0,0.012,1,175,175.988,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",50,7,0.881,0.92,0.945,-0.007,-0.001,88,133,-0.322,0.167,NA,NA,NA,0.153,0.157,0.167,0.861,0.875,0.903,0.011,0.023,0.051,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",50,8,0.928,0.939,0.948,-0.006,-0.001,88,133,-0.321,0.168,NA,NA,NA,0.151,0.154,0.159,0.875,0.881,0.893,0.006,0.014,0.023,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",50,9,0.954,0.954,0.954,-0.004,0,88,133,-0.321,0.169,NA,NA,NA,0.152,0.152,0.152,0.886,0.886,0.886,0.006,0.006,0.006,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,3,0.509,0.728,0.835,-0.022,-0.02,88,166,-0.236,0.182,NA,NA,NA,0.157,0.193,0.261,0.742,0.833,0.917,0.023,0.148,0.352,0,0,0,0,0.381,4,169,175.56,176,173,175.94,176,173,175.94,176,0,0.06,3,NA,NA,NA
"by order",60,4,0.664,0.819,0.903,-0.014,-0.011,88,166,-0.224,0.119,NA,NA,NA,0.149,0.172,0.213,0.797,0.856,0.994,0.011,0.077,0.261,0,0,0,0,0.119,1,175,175.881,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,5,0.765,0.877,0.927,-0.01,-0.007,88,133,-0.216,0.123,NA,NA,NA,0.147,0.161,0.189,0.833,0.867,0.927,0.006,0.043,0.136,0,0,0,0,0.048,1,175,175.952,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,6,0.818,0.917,0.946,-0.007,-0.004,88,133,-0.21,0.126,NA,NA,NA,0.145,0.154,0.175,0.853,0.877,0.923,0.006,0.026,0.068,0,0,0,0,0.012,1,175,175.988,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,7,0.901,0.945,0.966,-0.004,-0.002,88,133,-0.205,0.128,NA,NA,NA,0.143,0.15,0.162,0.869,0.884,0.915,0.006,0.017,0.051,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,8,0.953,0.966,0.976,-0.003,-0.001,88,133,-0.202,0.13,NA,NA,NA,0.143,0.146,0.153,0.883,0.89,0.899,0,0.011,0.017,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",60,9,0.982,0.982,0.982,-0.001,0.001,88,133,-0.199,0.131,NA,NA,NA,0.144,0.144,0.144,0.895,0.895,0.895,0.011,0.011,0.011,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",70,3,0.511,0.737,0.827,-0.02,-0.018,14,166,-0.085,0.143,NA,NA,NA,0.154,0.189,0.261,0.767,0.853,0.995,0.017,0.138,0.358,0,0,0,0,0.321,4,172,175.679,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",70,4,0.678,0.832,0.919,-0.013,-0.012,14,166,-0.057,0.073,NA,NA,NA,0.145,0.168,0.216,0.818,0.88,0.995,0.011,0.071,0.261,0,0,0,0,0.016,1,175,175.984,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",70,5,0.778,0.892,0.939,-0.008,-0.008,14,166,-0.037,0.033,NA,NA,NA,0.143,0.157,0.193,0.852,0.885,0.996,0.006,0.039,0.131,0,0,0,0,0,0,176,176,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
"by order",70,6,0.834,0.933,0.959,-0.005,-0.005,14,129,-0.023,0.015,NA,NA,NA,0.14,0.15,0.17,0.869,0.889,0.931,0.006,0.025,0.074,0,0,0,0,0.012,1,175,175.988,176,176,176,176,176,176,176,0,0,0,NA,NA,NA
