"occasions_drawn","n_occasions","n_items","cor_ICC_min","cor_ICC_mean","cor_ICC_max","difference_mean","difference_median","difference_min_id","difference_max_id","difference_min","difference_max","RMSE_min","RMSE_mean","RMSE_max","sd_ICC_min","sd_ICC_mean","sd_ICC_max","rel_min","rel_mean","rel_max","percnegICC_raw_min","percnegICC_raw_mean","percnegICC_raw_max","estimationProbNeg_raw_min","estimationProbNeg_raw_mean","estimationProbNeg_raw_max","estimationProbPos_raw_min","estimationProbPos_raw_mean","estimationProbPos_raw_max","N_rel_min","N_rel_mean","N_rel_max","N_cor_ICC_min","N_cor_ICC_mean","N_cor_ICC_max","N_merged_ICC_handled_min","N_merged_ICC_handled_mean","N_merged_ICC_handled_max","n_skipped_persons_var_min","n_skipped_persons_var_mean","n_skipped_persons_var_max","RMSE_N_min","RMSE_N_mean","RMSE_N_max"
"random",50,4,0.536,0.776,0.895,-0.018,-0.017,152,166,-0.082,0.077,0.051,0.117,0.302,0.142,0.176,0.231,0.729,0.856,0.998,0.006,0.091,0.295,0,0,0,0,0.041,2,174,175.959,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,5,0.628,0.834,0.917,-0.013,-0.011,152,166,-0.069,0.035,0.038,0.094,0.228,0.138,0.164,0.207,0.78,0.849,0.994,0.006,0.058,0.188,0,0,0,0,0.082,2,174,175.918,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,6,0.686,0.874,0.938,-0.009,-0.008,152,166,-0.06,0.014,0.028,0.077,0.225,0.13,0.156,0.186,0.807,0.858,0.926,0,0.037,0.119,0,0,0,0,0.034,2,174,175.966,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,7,0.743,0.903,0.954,-0.007,-0.006,152,165,-0.059,0.009,0.021,0.063,0.214,0.133,0.151,0.175,0.82,0.867,0.994,0,0.026,0.08,0,0,0,0,0.007,1,175,175.993,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,8,0.787,0.926,0.963,-0.005,-0.003,152,165,-0.056,0.004,0.014,0.052,0.201,0.127,0.148,0.167,0.834,0.873,0.907,0,0.019,0.051,0,0,0,0,0.003,1,175,175.997,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",50,9,0.797,0.943,0.978,-0.004,-0.002,79,69,-0.054,0.002,0.006,0.04,0.205,0.129,0.145,0.158,0.848,0.879,0.907,0.006,0.016,0.04,0,0,0,0,0.001,1,175,175.999,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,3,0.426,0.716,0.833,-0.022,-0.02,14,166,-0.085,0.146,0.068,0.146,0.382,0.147,0.192,0.276,0.671,0.829,0.994,0.017,0.15,0.398,0,0,0,0,0.453,6,170,175.547,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,4,0.623,0.808,0.91,-0.015,-0.014,14,166,-0.057,0.075,0.05,0.109,0.279,0.137,0.171,0.228,0.768,0.855,0.997,0.006,0.08,0.295,0,0,0,0,0.151,3,173,175.849,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,5,0.677,0.868,0.932,-0.01,-0.01,152,166,-0.04,0.035,0.037,0.085,0.196,0.138,0.16,0.201,0.818,0.866,0.995,0,0.047,0.17,0,0,0,0,0.058,2,174,175.942,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
"random",60,6,0.769,0.908,0.953,-0.007,-0.006,152,129,-0.03,0.015,0.027,0.068,0.145,0.135,0.153,0.18,0.834,0.875,0.995,0,0.03,0.091,0,0,0,0,0.016,1,175,175.984,176,176,176,176,176,176,176,0,0,0,5000,5000,5000
